"day","hour","vessel","time","run","label","dsld","DP","conc","DPn","bin"
21,16,8,21.66666667,"Finn","Finn D21.16 V8","3","DP 33",0.0575258130587791,33,"inulin"
21,16,6,21.66666667,"Finn","Finn D21.16 V6","3","DP 33",-0.0013545326659766,33,"inulin"
21,16,3,21.66666667,"Finn","Finn D21.16 V3","3","DP 33",-0.0013545326659766,33,"inulin"
21,16,4,21.66666667,"Finn","Finn D21.16 V4","3","DP 33",-0.0013545326659766,33,"inulin"
21,16,2,21.66666667,"Finn","Finn D21.16 V2","3","DP 33",-0.0013545326659766,33,"inulin"
21,16,7,21.66666667,"Finn","Finn D21.16 V7","3","DP 33",-0.0013545326659766,33,"inulin"
21,16,1,21.66666667,"Finn","Finn D21.16 V1","3","DP 33",-0.0013545326659766,33,"inulin"
22,16,2,22.66666667,"Finn","Finn D22.16 V2","1","DP 33",-0.0013545326659766,33,"inulin"
22,16,1,22.66666667,"Finn","Finn D22.16 V1","1","DP 33",0.011572935368405,33,"inulin"
23,16,4,23.66666667,"Finn","Finn D23.16 V4","2","DP 33",-0.0013545326659766,33,"inulin"
23,16,3,23.66666667,"Finn","Finn D23.16 V3","2","DP 33",-0.0013545326659766,33,"inulin"
NA,NA,NA,NA,"standard","inulin 1000","","DP 33",0.255453663979151,33,"inulin"
2,16,4,2.666666667,"Finn","Finn D2.16 V4",NA,"DP 34",0.412526632841997,34,"inulin"
14,8,1,14.33333333,"Finn","Finn D14.8 V1",NA,"DP 34",0.000360222073682366,34,"inulin"
14,8,7,14.33333333,"Finn","Finn D14.8 V7",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
14,8,3,14.33333333,"Finn","Finn D14.8 V3",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
14,8,8,14.33333333,"Finn","Finn D14.8 V8",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
14,8,2,14.33333333,"Finn","Finn D14.8 V2",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
14,8,4,14.33333333,"Finn","Finn D14.8 V4",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
14,8,6,14.33333333,"Finn","Finn D14.8 V6",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
14,16,1,14.66666667,"Finn","Finn D14.16 V1","first dose","DP 34",0.119275238811487,34,"inulin"
14,16,7,14.66666667,"Finn","Finn D14.16 V7","first dose","DP 34",0.0717571038838577,34,"inulin"
14,16,3,14.66666667,"Finn","Finn D14.16 V3","first dose","DP 34",0.119966261029724,34,"inulin"
14,16,6,14.66666667,"Finn","Finn D14.16 V6","first dose","DP 34",0.174250044957942,34,"inulin"
14,16,4,14.66666667,"Finn","Finn D14.16 V4","first dose","DP 34",0.137050045193486,34,"inulin"
14,16,8,14.66666667,"Finn","Finn D14.16 V8","first dose","DP 34",0.127065796993629,34,"inulin"
14,16,2,14.66666667,"Finn","Finn D14.16 V2","first dose","DP 34",0.127921301910041,34,"inulin"
15,8,3,15.33333333,"Finn","Finn D15.8 V3",NA,"DP 34",0.00936711377388837,34,"inulin"
15,8,1,15.33333333,"Finn","Finn D15.8 V1",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
15,8,7,15.33333333,"Finn","Finn D15.8 V7",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
15,8,4,15.33333333,"Finn","Finn D15.8 V4",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
15,8,6,15.33333333,"Finn","Finn D15.8 V6",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
15,8,2,15.33333333,"Finn","Finn D15.8 V2",NA,"DP 34",0.00250150613032997,34,"inulin"
15,8,8,15.33333333,"Finn","Finn D15.8 V8",NA,"DP 34",0.00942292986604418,34,"inulin"
15,16,7,15.66666667,"Finn","Finn D15.16 V7",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
15,16,1,15.66666667,"Finn","Finn D15.16 V1",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
15,16,3,15.66666667,"Finn","Finn D15.16 V3",NA,"DP 34",0.0211301856210114,34,"inulin"
15,16,8,15.66666667,"Finn","Finn D15.16 V8",NA,"DP 34",0.00857391534632162,34,"inulin"
15,16,6,15.66666667,"Finn","Finn D15.16 V6",NA,"DP 34",0.00570700040586361,34,"inulin"
15,16,4,15.66666667,"Finn","Finn D15.16 V4",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
15,16,2,15.66666667,"Finn","Finn D15.16 V2",NA,"DP 34",0.00334991231514751,34,"inulin"
16,8,1,16.33333333,"Finn","Finn D16.8 V1",NA,"DP 34",0.000708985954345286,34,"inulin"
16,8,3,16.33333333,"Finn","Finn D16.8 V3",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
16,8,7,16.33333333,"Finn","Finn D16.8 V7",NA,"DP 34",0.000555383408657633,34,"inulin"
16,8,6,16.33333333,"Finn","Finn D16.8 V6",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
16,8,8,16.33333333,"Finn","Finn D16.8 V8",NA,"DP 34",0.0166099921221247,34,"inulin"
16,8,4,16.33333333,"Finn","Finn D16.8 V4",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
16,8,2,16.33333333,"Finn","Finn D16.8 V2",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
16,16,3,16.66666667,"Finn","Finn D16.16 V3",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
16,16,7,16.66666667,"Finn","Finn D16.16 V7",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
16,16,1,16.66666667,"Finn","Finn D16.16 V1",NA,"DP 34",0.000661495491296737,34,"inulin"
16,16,4,16.66666667,"Finn","Finn D16.16 V4",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
16,16,8,16.66666667,"Finn","Finn D16.16 V8",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
16,16,6,16.66666667,"Finn","Finn D16.16 V6",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
16,16,2,16.66666667,"Finn","Finn D16.16 V2",NA,"DP 34",-6.00370122803944e-05,34,"inulin"
