seq_1	seq_2	seq_3	seq_4	seq_5	seq_6	seq_7	seq_8	seq_9	seq_10	seq_11	seq_12	seq_13	seq_14	seq_15	seq_16	seq_17	seq_18	seq_19	seq_20	seq_21	seq_22	seq_23	seq_24	seq_25	seq_26	seq_27	seq_28	seq_29	seq_30	seq_31	seq_32	seq_33	seq_34	seq_35	seq_36	seq_37	seq_38	seq_39	seq_40	seq_41	seq_42	seq_43	seq_44	seq_45	seq_46	seq_47	seq_48	seq_49	seq_50	seq_51	seq_52	seq_53	seq_54	seq_55	seq_56	seq_57	seq_58	seq_59	seq_60	seq_61	seq_62	seq_63	seq_64	seq_65	seq_66	seq_67	seq_68	seq_69	seq_70	seq_71	seq_72	seq_73	seq_74	seq_75	seq_76	seq_77	seq_78	seq_79	seq_80	seq_81	seq_82	seq_83	seq_84	seq_85	seq_86	seq_87	seq_88	seq_89	seq_90	seq_91	seq_92	seq_93	seq_94	seq_95	seq_96	seq_97	seq_98	seq_99	seq_100	seq_101	seq_102	seq_103	seq_104	seq_105	seq_106	seq_107	seq_108	seq_109	seq_110	seq_111	seq_112	seq_113	seq_114	seq_115	seq_116	seq_117	seq_118	seq_119	seq_120	seq_121	seq_122	seq_123	seq_124	seq_125	seq_126	seq_127	seq_128	seq_129	seq_130	seq_131	seq_132	seq_133	seq_134	seq_135	seq_136	seq_137	seq_138	seq_139	seq_140	seq_141	seq_142	seq_143	seq_144	seq_145	seq_146	seq_147	seq_148	seq_149	seq_150	seq_151	seq_152	seq_153	seq_154	seq_155	seq_156	seq_157	seq_158	seq_159	seq_160	seq_161	seq_162	seq_163	seq_164	seq_165	seq_166	seq_167	seq_168	seq_169	seq_170	seq_171	seq_172	seq_173	seq_174	seq_175	seq_176	seq_177	seq_178	seq_179	seq_180	seq_181	seq_182	seq_183	seq_184	seq_185	seq_186	seq_187	seq_188	seq_189	seq_190	seq_191	seq_192	seq_193	seq_194	seq_195	seq_196	seq_197	seq_198
D23Hr8V8	1334	1141	318	1113	236	687	120	310	216	79	103	150	98	117	137	35	12	0	0	83	88	70	109	0	79	20	0	42	26	27	23	0	10	0	0	7	37	28	32	23	0	44	11	0	12	52	0	10	13	0	0	0	29	0	10	0	0	19	0	0	0	8	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	18	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
D24Hr16V1	288	590	64	350	72	105	38	98	52	0	12	19	42	38	13	37	37	0	0	56	15	0	15	0	0	6	0	10	0	12	0	0	8	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D24Hr16V2	2288	3836	451	630	99	43	426	130	255	279	209	177	510	420	165	150	456	137	87	190	221	71	85	39	75	114	0	57	0	55	314	7	6	0	0	21	35	0	58	141	64	0	6	45	35	5	53	14	24	0	45	0	36	21	0	14	0	16	20	15	18	26	0	0	0	0	0	41	0	0	0	0	0	0	0	40	0	0	14	9	0	0	0	0	0	0	0	0	39	0	0	0	53	0	0	0	22	0	0	0	0	0	0	0	0	12	0	10	6	0	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D24Hr16V3	3475	6640	1041	367	811	538	340	1240	54	121	109	251	555	103	138	736	281	8	4	203	103	607	138	251	136	43	0	112	44	32	0	5	59	0	28	14	107	43	345	15	73	98	124	31	116	0	47	19	40	37	0	121	0	30	0	33	0	87	9	18	14	7	50	0	0	0	0	17	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	7	0	0	0	0	0	3	0	0	0	24	0	0	0	0	0	0	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D24Hr16V4	1506	547	885	1506	443	6	429	136	399	107	81	146	528	87	56	207	39	21	76	365	175	91	63	55	0	75	0	325	0	8	173	320	0	0	31	114	84	181	0	54	114	0	20	35	28	252	48	6	52	0	7	0	0	26	0	0	44	0	16	10	17	15	0	0	0	13	0	0	7	12	0	0	0	0	0	20	0	0	0	0	0	0	0	20	0	1	26	0	0	0	0	0	0	17	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D24Hr16V6	1831	3385	1111	1091	230	136	293	651	100	101	205	187	128	216	29	266	33	0	49	135	98	47	66	5	45	65	84	86	61	92	248	27	101	0	105	32	0	0	0	41	0	0	14	30	0	18	20	29	50	0	0	0	0	0	0	0	0	0	16	13	6	9	0	0	0	0	106	0	9	11	10	0	0	0	0	0	0	0	0	10	0	5	0	14	0	11	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D24Hr16V7	2101	106	677	1069	151	9	245	305	624	304	16	317	100	149	371	14	119	0	0	64	98	42	111	0	100	32	0	59	0	170	5	0	614	62	125	187	30	121	0	0	0	21	20	91	16	0	0	26	0	48	0	0	0	20	4	0	0	0	0	40	19	0	0	44	0	0	0	0	0	0	0	0	0	31	0	20	0	0	0	19	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	16	0	0	0	0	12	0	9	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D24Hr16V8	1550	1313	783	911	79	621	82	225	242	60	72	269	82	112	113	37	10	0	0	84	76	82	107	0	99	16	0	16	25	61	58	5	211	66	244	58	22	0	46	21	0	45	21	0	18	28	0	16	16	0	0	0	32	0	10	0	0	11	3	12	0	0	0	38	0	0	0	0	0	0	14	0	0	0	0	0	0	0	11	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D24Hr8V1	598	1477	244	770	199	138	130	128	169	26	15	44	107	96	22	88	73	0	0	99	49	0	25	0	0	19	0	20	0	20	0	0	13	0	23	0	23	74	0	0	0	0	4	0	12	0	0	5	11	0	0	13	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D24Hr8V2	3011	3262	396	920	135	24	405	247	376	307	236	211	832	646	143	227	480	152	112	373	263	144	108	70	88	134	0	58	35	43	309	10	8	0	0	37	59	0	85	157	101	0	8	86	34	0	40	45	35	0	73	0	31	26	6	21	0	22	27	16	0	28	0	0	0	0	0	33	0	28	0	0	0	6	0	36	0	0	20	9	0	0	0	0	7	0	0	11	43	12	0	0	37	0	0	0	0	0	4	0	0	0	0	0	0	12	0	6	0	0	0	11	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D24Hr8V3	686	1159	120	63	133	162	50	253	0	21	30	87	112	29	31	143	72	0	0	34	15	118	44	38	76	7	0	16	20	0	0	0	25	0	0	5	29	0	94	0	0	43	25	0	22	0	0	0	10	0	0	20	0	0	0	8	0	33	0	4	0	5	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D24Hr8V4	1059	152	682	889	291	0	98	110	244	82	62	116	294	45	49	176	22	10	76	197	88	34	45	37	34	28	0	184	0	0	48	188	0	0	44	127	77	149	0	28	69	14	20	36	0	76	28	6	21	0	0	0	0	0	3	0	36	0	7	4	30	0	0	0	0	11	0	0	0	18	14	0	0	5	0	0	0	0	9	0	0	0	0	23	0	0	15	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
D24Hr8V6	3189	4146	1137	1509	247	222	388	649	135	147	254	133	137	286	108	474	29	0	32	119	100	42	127	6	106	66	111	78	112	74	244	25	75	114	0	14	0	0	0	32	47	25	38	12	0	21	45	11	48	0	0	0	0	0	5	0	0	0	11	16	0	2	0	0	0	0	128	0	10	0	0	0	0	0	0	13	0	0	0	0	0	0	14	13	0	0	0	0	0	0	0	0	0	0	0	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D24Hr8V7	1837	191	450	892	254	14	556	498	553	353	30	235	98	134	374	31	164	0	0	95	142	27	91	0	64	80	0	82	0	123	12	3	106	38	39	21	21	143	0	9	0	0	25	0	16	0	0	4	17	0	0	0	0	38	6	0	0	0	0	31	0	19	10	0	0	0	0	11	0	0	39	0	0	36	0	0	0	0	0	13	0	0	30	0	0	0	0	11	0	0	0	0	0	0	0	0	9	0	0	0	14	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D24Hr8V8	1245	2189	765	513	180	241	198	250	201	52	0	102	83	142	87	50	9	0	0	106	95	57	16	0	43	24	0	38	0	27	99	0	16	0	29	7	10	14	31	15	39	0	12	0	0	75	17	0	13	0	0	0	46	17	15	0	0	15	0	8	0	0	0	0	0	0	0	9	0	7	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D25Hr16V1	1301	3863	1828	2080	788	923	283	159	527	83	67	187	279	119	255	365	253	7	0	506	165	10	104	0	35	129	0	81	0	0	0	10	50	0	64	32	70	152	0	0	176	0	107	0	17	4	26	28	45	0	0	20	193	0	7	0	0	0	4	27	29	4	0	48	0	0	0	29	0	9	0	0	0	0	0	23	0	0	18	0	13	0	32	0	10	0	0	8	0	0	0	0	0	0	44	0	0	0	0	26	0	7	8	53	0	5	0	10	0	0	0	0	0	8	13	0	0	0	0	16	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D25Hr16V2	999	1698	93	225	98	25	141	230	140	165	121	87	171	57	101	115	256	135	51	186	71	51	40	47	37	64	0	20	0	0	159	4	3	0	0	7	7	0	0	66	65	18	7	28	13	0	22	8	14	0	26	0	17	0	0	0	0	0	14	0	0	10	0	0	0	0	0	14	0	0	24	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	14	0	0	0	26	0	27	0	0	0	0	0	0	0	0	0	0	6	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D25Hr16V3	1290	3769	88	148	796	514	297	245	28	49	96	184	239	40	163	589	178	0	5	286	98	216	49	170	84	49	0	41	30	12	0	0	43	0	0	43	34	0	135	8	59	57	227	28	48	6	15	11	36	0	0	115	0	15	0	31	0	26	8	7	0	8	36	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D25Hr16V4	1604	1061	1368	1813	799	11	682	132	783	183	143	212	784	92	208	361	82	22	109	626	160	132	159	62	58	146	74	683	55	0	282	564	0	0	237	217	92	317	0	119	205	16	97	74	16	308	59	12	72	0	80	0	0	26	0	0	94	15	22	3	28	17	0	48	0	15	0	6	11	14	0	0	0	0	0	24	0	57	13	13	0	5	0	0	0	0	28	10	0	0	0	0	0	10	0	0	0	0	5	0	19	0	0	0	8	7	0	0	11	0	12	14	10	23	15	0	4	0	0	0	0	0	0	0	0	16	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D25Hr16V6	1519	4048	1694	1891	514	272	699	92	137	192	322	265	505	580	51	449	56	0	107	367	171	62	114	18	53	142	130	98	115	46	527	38	19	56	43	58	21	0	0	104	109	0	33	74	0	21	20	31	80	26	0	0	0	0	0	17	0	0	19	10	13	13	0	0	0	0	0	0	18	0	19	0	0	0	0	0	0	0	7	21	0	0	0	35	40	11	0	0	0	0	0	0	0	0	0	41	0	0	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	29	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D25Hr16V7	1685	524	922	1507	684	17	503	164	663	489	34	516	473	601	297	70	164	0	5	245	217	86	125	42	100	198	0	104	0	21	123	0	459	56	90	138	111	142	57	21	76	0	43	110	26	12	0	41	44	80	0	0	0	53	9	0	0	25	0	48	38	19	0	0	0	0	0	14	0	0	43	0	0	38	0	0	0	41	0	12	0	6	0	0	22	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	10	10	0	0	4	0	0	5	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D25Hr16V8	807	1417	469	875	116	596	123	32	181	62	78	280	146	271	243	76	12	0	0	124	88	234	99	0	181	20	0	37	35	0	101	0	39	49	27	24	80	28	154	37	44	51	15	0	16	41	11	7	26	0	5	0	138	12	0	0	0	0	0	17	0	6	37	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	14	7	10	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	18	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D25Hr8V1	3257	7423	321	3889	638	938	753	229	1058	138	98	284	549	367	164	544	455	12	0	136	222	25	171	0	48	137	0	121	35	29	0	5	222	37	75	5	73	276	0	9	52	0	54	0	44	6	58	39	51	50	0	42	30	7	10	0	0	12	0	51	0	16	0	0	0	0	0	71	0	10	37	0	0	0	0	0	0	58	16	10	7	0	14	0	32	11	0	7	0	0	0	0	49	0	0	0	38	0	0	0	0	0	0	0	0	12	0	7	7	0	0	0	5	9	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D25Hr8V2	2097	3559	227	496	84	21	413	44	311	169	148	148	475	422	128	181	372	117	39	142	154	88	89	50	108	87	0	45	27	20	225	7	8	88	36	18	33	0	45	106	0	17	0	0	12	0	29	18	0	0	38	0	0	15	0	0	0	0	24	5	0	12	0	0	0	0	0	35	0	13	39	0	0	0	0	0	0	0	19	0	0	0	12	0	17	0	0	0	24	0	0	0	37	0	35	15	23	0	0	0	0	0	0	0	0	15	0	9	0	0	0	23	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D25Hr8V3	2716	4060	126	242	498	660	654	245	49	60	110	208	327	84	111	459	190	0	6	77	130	326	85	99	202	47	0	57	37	0	0	0	62	0	0	12	43	0	200	7	0	125	214	19	59	0	23	14	30	0	0	80	0	24	0	21	0	41	9	0	0	9	88	0	0	0	0	11	24	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D25Hr8V4	884	544	370	739	306	5	270	55	228	98	66	122	280	88	57	232	33	14	45	123	112	38	59	0	0	39	0	185	17	0	160	235	0	0	82	77	54	116	0	44	41	0	18	0	12	200	35	5	37	0	28	0	0	0	0	0	13	0	12	4	0	6	0	0	0	8	0	0	7	9	14	0	0	8	0	0	0	0	0	0	0	0	23	32	0	0	0	0	0	0	14	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D25Hr8V6	2594	3775	527	2794	235	454	276	190	151	141	476	329	297	558	129	571	53	0	261	77	124	57	166	20	208	69	152	111	165	94	229	36	36	182	0	29	15	0	0	72	0	16	34	207	0	8	31	23	79	0	0	0	0	0	0	0	0	0	13	9	0	0	0	16	0	0	0	0	21	0	25	0	0	20	0	0	0	0	12	0	0	0	0	50	16	26	0	0	10	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	16	0	0	0	5	0	0	0	0	7	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D25Hr8V7	1441	83	126	1073	214	0	298	127	464	210	17	311	125	213	248	37	80	0	3	33	112	58	53	20	88	30	0	54	0	38	24	0	506	58	0	116	50	78	0	0	0	0	29	36	0	0	0	6	19	50	0	0	0	52	4	0	0	6	0	40	0	0	0	14	0	0	0	6	0	0	36	0	0	11	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	14	0	0	0	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D25Hr8V8	1203	1712	163	920	86	352	92	60	206	45	66	255	115	171	77	40	11	0	0	38	76	144	71	0	91	18	0	21	19	18	96	0	64	0	34	49	101	0	84	10	0	60	10	0	12	45	11	16	16	0	4	0	19	20	9	0	0	19	0	24	0	4	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	21	0	19	0	0	0	11	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D26Hr16V1	1782	2739	1057	1089	1398	530	703	1474	212	160	72	215	732	1000	295	580	482	17	27	369	231	62	208	0	66	361	0	206	26	65	0	16	123	74	354	201	67	157	0	10	113	0	38	0	27	6	18	36	57	0	0	103	567	8	8	0	0	6	0	52	26	17	0	0	0	0	0	40	0	12	31	0	0	0	0	0	0	32	0	22	0	8	0	0	18	11	0	0	0	0	5	0	46	3	0	0	26	0	0	0	0	12	0	0	0	0	0	0	5	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D26Hr16V2	905	3252	242	312	216	72	178	304	123	163	107	122	307	179	192	142	364	257	53	139	118	82	52	50	81	67	0	19	0	38	221	38	10	47	36	17	0	0	43	61	38	39	6	0	31	0	0	13	25	0	0	0	70	11	5	0	0	0	16	0	0	15	0	0	0	4	0	0	0	0	0	0	0	11	0	36	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	28	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	15	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
